seed,index,split,source,scenario,filename,battery_id,resistance
72,729,train,virtual,Normal,Normal_215.xlsx,virtual_Normal_215,
72,730,val,virtual,Normal,Normal_216.xlsx,virtual_Normal_216,
72,731,train,virtual,Normal,Normal_217.xlsx,virtual_Normal_217,
72,732,train,virtual,Normal,Normal_218.xlsx,virtual_Normal_218,
72,733,train,virtual,Normal,Normal_219.xlsx,virtual_Normal_219,
72,734,train,virtual,Normal,Normal_22.xlsx,virtual_Normal_22,
72,735,train,virtual,Normal,Normal_220.xlsx,virtual_Normal_220,
72,736,train,virtual,Normal,Normal_221.xlsx,virtual_Normal_221,
72,737,train,virtual,Normal,Normal_222.xlsx,virtual_Normal_222,
72,738,train,virtual,Normal,Normal_223.xlsx,virtual_Normal_223,
72,739,train,virtual,Normal,Normal_224.xlsx,virtual_Normal_224,
72,740,train,virtual,Normal,Normal_225.xlsx,virtual_Normal_225,
72,741,train,virtual,Normal,Normal_226.xlsx,virtual_Normal_226,
72,742,train,virtual,Normal,Normal_227.xlsx,virtual_Normal_227,
72,743,val,virtual,Normal,Normal_228.xlsx,virtual_Normal_228,
72,744,train,virtual,Normal,Normal_229.xlsx,virtual_Normal_229,
72,745,train,virtual,Normal,Normal_23.xlsx,virtual_Normal_23,
72,746,train,virtual,Normal,Normal_230.xlsx,virtual_Normal_230,
72,747,train,virtual,Normal,Normal_231.xlsx,virtual_Normal_231,
72,748,train,virtual,Normal,Normal_232.xlsx,virtual_Normal_232,
72,749,val,virtual,Normal,Normal_233.xlsx,virtual_Normal_233,
72,750,train,virtual,Normal,Normal_234.xlsx,virtual_Normal_234,
72,751,train,virtual,Normal,Normal_235.xlsx,virtual_Normal_235,
72,752,train,virtual,Normal,Normal_236.xlsx,virtual_Normal_236,
72,753,train,virtual,Normal,Normal_237.xlsx,virtual_Normal_237,
72,754,train,virtual,Normal,Normal_238.xlsx,virtual_Normal_238,
72,755,train,virtual,Normal,Normal_239.xlsx,virtual_Normal_239,
72,756,train,virtual,Normal,Normal_24.xlsx,virtual_Normal_24,
72,757,train,virtual,Normal,Normal_240.xlsx,virtual_Normal_240,
72,758,train,virtual,Normal,Normal_241.xlsx,virtual_Normal_241,
72,759,train,virtual,Normal,Normal_242.xlsx,virtual_Normal_242,
72,760,train,virtual,Normal,Normal_243.xlsx,virtual_Normal_243,
72,761,train,virtual,Normal,Normal_244.xlsx,virtual_Normal_244,
72,762,train,virtual,Normal,Normal_245.xlsx,virtual_Normal_245,
72,763,val,virtual,Normal,Normal_246.xlsx,virtual_Normal_246,
72,764,train,virtual,Normal,Normal_247.xlsx,virtual_Normal_247,
72,765,val,virtual,Normal,Normal_248.xlsx,virtual_Normal_248,
72,766,train,virtual,Normal,Normal_249.xlsx,virtual_Normal_249,
72,767,train,virtual,Normal,Normal_25.xlsx,virtual_Normal_25,
72,768,train,virtual,Normal,Normal_250.xlsx,virtual_Normal_250,
72,769,train,virtual,Normal,Normal_251.xlsx,virtual_Normal_251,
72,770,train,virtual,Normal,Normal_252.xlsx,virtual_Normal_252,
72,771,train,virtual,Normal,Normal_253.xlsx,virtual_Normal_253,
72,772,val,virtual,Normal,Normal_254.xlsx,virtual_Normal_254,
72,773,train,virtual,Normal,Normal_255.xlsx,virtual_Normal_255,
72,774,train,virtual,Normal,Normal_256.xlsx,virtual_Normal_256,
72,775,train,virtual,Normal,Normal_257.xlsx,virtual_Normal_257,
72,776,train,virtual,Normal,Normal_258.xlsx,virtual_Normal_258,
72,777,train,virtual,Normal,Normal_259.xlsx,virtual_Normal_259,
72,778,train,virtual,Normal,Normal_26.xlsx,virtual_Normal_26,
72,779,train,virtual,Normal,Normal_260.xlsx,virtual_Normal_260,
72,780,train,virtual,Normal,Normal_261.xlsx,virtual_Normal_261,
72,781,train,virtual,Normal,Normal_262.xlsx,virtual_Normal_262,
72,782,val,virtual,Normal,Normal_263.xlsx,virtual_Normal_263,
72,783,train,virtual,Normal,Normal_264.xlsx,virtual_Normal_264,
72,784,train,virtual,Normal,Normal_265.xlsx,virtual_Normal_265,
72,785,train,virtual,Normal,Normal_266.xlsx,virtual_Normal_266,
72,786,train,virtual,Normal,Normal_267.xlsx,virtual_Normal_267,
72,787,train,virtual,Normal,Normal_268.xlsx,virtual_Normal_268,
72,788,train,virtual,Normal,Normal_269.xlsx,virtual_Normal_269,
72,789,train,virtual,Normal,Normal_27.xlsx,virtual_Normal_27,
72,790,train,virtual,Normal,Normal_270.xlsx,virtual_Normal_270,
72,791,train,virtual,Normal,Normal_271.xlsx,virtual_Normal_271,
72,792,train,virtual,Normal,Normal_272.xlsx,virtual_Normal_272,
72,793,train,virtual,Normal,Normal_273.xlsx,virtual_Normal_273,
72,794,train,virtual,Normal,Normal_274.xlsx,virtual_Normal_274,
72,795,val,virtual,Normal,Normal_275.xlsx,virtual_Normal_275,
72,796,train,virtual,Normal,Normal_276.xlsx,virtual_Normal_276,
72,797,train,virtual,Normal,Normal_277.xlsx,virtual_Normal_277,
72,798,train,virtual,Normal,Normal_278.xlsx,virtual_Normal_278,
72,799,train,virtual,Normal,Normal_279.xlsx,virtual_Normal_279,
72,800,train,virtual,Normal,Normal_28.xlsx,virtual_Normal_28,
72,801,train,virtual,Normal,Normal_280.xlsx,virtual_Normal_280,
72,802,train,virtual,Normal,Normal_281.xlsx,virtual_Normal_281,
72,803,train,virtual,Normal,Normal_282.xlsx,virtual_Normal_282,
72,804,val,virtual,Normal,Normal_283.xlsx,virtual_Normal_283,
72,805,train,virtual,Normal,Normal_284.xlsx,virtual_Normal_284,
72,806,train,virtual,Normal,Normal_285.xlsx,virtual_Normal_285,
72,807,val,virtual,Normal,Normal_286.xlsx,virtual_Normal_286,
72,808,train,virtual,Normal,Normal_287.xlsx,virtual_Normal_287,
72,809,val,virtual,Normal,Normal_288.xlsx,virtual_Normal_288,
72,810,train,virtual,Normal,Normal_289.xlsx,virtual_Normal_289,
72,811,train,virtual,Normal,Normal_29.xlsx,virtual_Normal_29,
72,812,train,virtual,Normal,Normal_290.xlsx,virtual_Normal_290,
72,813,train,virtual,Normal,Normal_291.xlsx,virtual_Normal_291,
72,814,train,virtual,Normal,Normal_292.xlsx,virtual_Normal_292,
72,815,train,virtual,Normal,Normal_293.xlsx,virtual_Normal_293,
72,816,train,virtual,Normal,Normal_294.xlsx,virtual_Normal_294,
72,817,train,virtual,Normal,Normal_295.xlsx,virtual_Normal_295,
72,818,train,virtual,Normal,Normal_296.xlsx,virtual_Normal_296,
72,819,train,virtual,Normal,Normal_297.xlsx,virtual_Normal_297,
72,820,train,virtual,Normal,Normal_298.xlsx,virtual_Normal_298,
72,821,train,virtual,Normal,Normal_299.xlsx,virtual_Normal_299,
72,822,train,virtual,Normal,Normal_3.xlsx,virtual_Normal_3,
72,823,val,virtual,Normal,Normal_30.xlsx,virtual_Normal_30,
72,824,train,virtual,Normal,Normal_300.xlsx,virtual_Normal_300,
72,825,train,virtual,Normal,Normal_301.xlsx,virtual_Normal_301,
72,826,train,virtual,Normal,Normal_302.xlsx,virtual_Normal_302,
72,827,train,virtual,Normal,Normal_303.xlsx,virtual_Normal_303,
72,828,train,virtual,Normal,Normal_304.xlsx,virtual_Normal_304,
72,829,train,virtual,Normal,Normal_305.xlsx,virtual_Normal_305,
72,830,train,virtual,Normal,Normal_306.xlsx,virtual_Normal_306,
72,831,val,virtual,Normal,Normal_307.xlsx,virtual_Normal_307,
72,832,train,virtual,Normal,Normal_308.xlsx,virtual_Normal_308,
72,833,train,virtual,Normal,Normal_309.xlsx,virtual_Normal_309,
72,834,val,virtual,Normal,Normal_31.xlsx,virtual_Normal_31,
72,835,train,virtual,Normal,Normal_310.xlsx,virtual_Normal_310,
72,836,train,virtual,Normal,Normal_311.xlsx,virtual_Normal_311,
72,837,train,virtual,Normal,Normal_312.xlsx,virtual_Normal_312,
72,838,train,virtual,Normal,Normal_313.xlsx,virtual_Normal_313,
72,839,train,virtual,Normal,Normal_314.xlsx,virtual_Normal_314,
72,840,train,virtual,Normal,Normal_315.xlsx,virtual_Normal_315,
72,841,val,virtual,Normal,Normal_316.xlsx,virtual_Normal_316,
72,842,train,virtual,Normal,Normal_317.xlsx,virtual_Normal_317,
72,843,train,virtual,Normal,Normal_318.xlsx,virtual_Normal_318,
72,844,train,virtual,Normal,Normal_319.xlsx,virtual_Normal_319,
72,845,train,virtual,Normal,Normal_32.xlsx,virtual_Normal_32,
72,846,train,virtual,Normal,Normal_320.xlsx,virtual_Normal_320,
72,847,train,virtual,Normal,Normal_321.xlsx,virtual_Normal_321,
72,848,train,virtual,Normal,Normal_322.xlsx,virtual_Normal_322,
72,849,train,virtual,Normal,Normal_323.xlsx,virtual_Normal_323,
72,850,train,virtual,Normal,Normal_324.xlsx,virtual_Normal_324,
72,851,val,virtual,Normal,Normal_325.xlsx,virtual_Normal_325,
72,852,train,virtual,Normal,Normal_326.xlsx,virtual_Normal_326,
72,853,train,virtual,Normal,Normal_327.xlsx,virtual_Normal_327,
72,854,train,virtual,Normal,Normal_328.xlsx,virtual_Normal_328,
72,855,train,virtual,Normal,Normal_329.xlsx,virtual_Normal_329,
72,856,train,virtual,Normal,Normal_33.xlsx,virtual_Normal_33,
72,857,train,virtual,Normal,Normal_330.xlsx,virtual_Normal_330,
72,858,train,virtual,Normal,Normal_331.xlsx,virtual_Normal_331,
72,859,train,virtual,Normal,Normal_332.xlsx,virtual_Normal_332,
72,860,train,virtual,Normal,Normal_333.xlsx,virtual_Normal_333,
72,861,train,virtual,Normal,Normal_334.xlsx,virtual_Normal_334,
72,862,train,virtual,Normal,Normal_335.xlsx,virtual_Normal_335,
72,863,train,virtual,Normal,Normal_336.xlsx,virtual_Normal_336,
72,864,train,virtual,Normal,Normal_337.xlsx,virtual_Normal_337,
72,865,train,virtual,Normal,Normal_338.xlsx,virtual_Normal_338,
72,866,train,virtual,Normal,Normal_339.xlsx,virtual_Normal_339,
72,867,train,virtual,Normal,Normal_34.xlsx,virtual_Normal_34,
72,868,val,virtual,Normal,Normal_340.xlsx,virtual_Normal_340,
72,869,train,virtual,Normal,Normal_341.xlsx,virtual_Normal_341,
72,870,train,virtual,Normal,Normal_342.xlsx,virtual_Normal_342,
72,871,train,virtual,Normal,Normal_343.xlsx,virtual_Normal_343,
72,872,train,virtual,Normal,Normal_344.xlsx,virtual_Normal_344,
72,873,train,virtual,Normal,Normal_345.xlsx,virtual_Normal_345,
72,874,train,virtual,Normal,Normal_346.xlsx,virtual_Normal_346,
72,875,train,virtual,Normal,Normal_347.xlsx,virtual_Normal_347,
72,876,train,virtual,Normal,Normal_348.xlsx,virtual_Normal_348,
72,877,train,virtual,Normal,Normal_349.xlsx,virtual_Normal_349,
72,878,train,virtual,Normal,Normal_35.xlsx,virtual_Normal_35,
72,879,train,virtual,Normal,Normal_350.xlsx,virtual_Normal_350,
72,880,train,virtual,Normal,Normal_351.xlsx,virtual_Normal_351,
72,881,train,virtual,Normal,Normal_352.xlsx,virtual_Normal_352,
72,882,val,virtual,Normal,Normal_353.xlsx,virtual_Normal_353,
72,883,train,virtual,Normal,Normal_354.xlsx,virtual_Normal_354,
72,884,train,virtual,Normal,Normal_355.xlsx,virtual_Normal_355,
72,885,val,virtual,Normal,Normal_356.xlsx,virtual_Normal_356,
72,886,train,virtual,Normal,Normal_357.xlsx,virtual_Normal_357,
72,887,train,virtual,Normal,Normal_358.xlsx,virtual_Normal_358,
72,888,train,virtual,Normal,Normal_359.xlsx,virtual_Normal_359,
72,889,train,virtual,Normal,Normal_36.xlsx,virtual_Normal_36,
72,890,train,virtual,Normal,Normal_360.xlsx,virtual_Normal_360,
72,891,train,virtual,Normal,Normal_361.xlsx,virtual_Normal_361,
72,892,train,virtual,Normal,Normal_362.xlsx,virtual_Normal_362,
72,893,train,virtual,Normal,Normal_363.xlsx,virtual_Normal_363,
72,894,train,virtual,Normal,Normal_364.xlsx,virtual_Normal_364,
72,895,train,virtual,Normal,Normal_365.xlsx,virtual_Normal_365,
72,896,train,virtual,Normal,Normal_366.xlsx,virtual_Normal_366,
72,897,train,virtual,Normal,Normal_367.xlsx,virtual_Normal_367,
72,898,val,virtual,Normal,Normal_368.xlsx,virtual_Normal_368,
72,899,train,virtual,Normal,Normal_369.xlsx,virtual_Normal_369,
72,900,train,virtual,Normal,Normal_37.xlsx,virtual_Normal_37,
72,901,train,virtual,Normal,Normal_370.xlsx,virtual_Normal_370,
72,902,train,virtual,Normal,Normal_371.xlsx,virtual_Normal_371,
72,903,train,virtual,Normal,Normal_372.xlsx,virtual_Normal_372,
72,904,train,virtual,Normal,Normal_373.xlsx,virtual_Normal_373,
72,905,train,virtual,Normal,Normal_374.xlsx,virtual_Normal_374,
72,906,train,virtual,Normal,Normal_375.xlsx,virtual_Normal_375,
72,907,val,virtual,Normal,Normal_376.xlsx,virtual_Normal_376,
72,908,train,virtual,Normal,Normal_377.xlsx,virtual_Normal_377,
72,909,train,virtual,Normal,Normal_378.xlsx,virtual_Normal_378,
72,910,train,virtual,Normal,Normal_379.xlsx,virtual_Normal_379,
72,911,train,virtual,Normal,Normal_38.xlsx,virtual_Normal_38,
72,912,val,virtual,Normal,Normal_380.xlsx,virtual_Normal_380,
72,913,train,virtual,Normal,Normal_381.xlsx,virtual_Normal_381,
72,914,train,virtual,Normal,Normal_382.xlsx,virtual_Normal_382,
72,915,train,virtual,Normal,Normal_383.xlsx,virtual_Normal_383,
72,916,train,virtual,Normal,Normal_384.xlsx,virtual_Normal_384,
72,917,train,virtual,Normal,Normal_385.xlsx,virtual_Normal_385,
72,918,train,virtual,Normal,Normal_386.xlsx,virtual_Normal_386,
72,919,train,virtual,Normal,Normal_387.xlsx,virtual_Normal_387,
72,920,train,virtual,Normal,Normal_388.xlsx,virtual_Normal_388,
72,921,train,virtual,Normal,Normal_389.xlsx,virtual_Normal_389,
72,922,train,virtual,Normal,Normal_39.xlsx,virtual_Normal_39,
72,923,train,virtual,Normal,Normal_390.xlsx,virtual_Normal_390,
72,924,train,virtual,Normal,Normal_391.xlsx,virtual_Normal_391,
72,925,train,virtual,Normal,Normal_392.xlsx,virtual_Normal_392,
72,926,val,virtual,Normal,Normal_393.xlsx,virtual_Normal_393,
72,927,train,virtual,Normal,Normal_394.xlsx,virtual_Normal_394,
72,928,train,virtual,Normal,Normal_395.xlsx,virtual_Normal_395,
72,929,train,virtual,Normal,Normal_396.xlsx,virtual_Normal_396,
72,930,train,virtual,Normal,Normal_397.xlsx,virtual_Normal_397,
72,931,train,virtual,Normal,Normal_398.xlsx,virtual_Normal_398,
72,932,train,virtual,Normal,Normal_399.xlsx,virtual_Normal_399,
72,933,train,virtual,Normal,Normal_4.xlsx,virtual_Normal_4,
72,934,train,virtual,Normal,Normal_40.xlsx,virtual_Normal_40,
72,935,train,virtual,Normal,Normal_400.xlsx,virtual_Normal_400,
72,936,train,virtual,Normal,Normal_401.xlsx,virtual_Normal_401,
72,937,train,virtual,Normal,Normal_402.xlsx,virtual_Normal_402,
72,938,train,virtual,Normal,Normal_403.xlsx,virtual_Normal_403,
72,939,train,virtual,Normal,Normal_404.xlsx,virtual_Normal_404,
72,940,train,virtual,Normal,Normal_405.xlsx,virtual_Normal_405,
72,941,val,virtual,Normal,Normal_406.xlsx,virtual_Normal_406,
72,942,train,virtual,Normal,Normal_407.xlsx,virtual_Normal_407,
72,943,train,virtual,Normal,Normal_408.xlsx,virtual_Normal_408,
72,944,train,virtual,Normal,Normal_409.xlsx,virtual_Normal_409,
72,945,train,virtual,Normal,Normal_41.xlsx,virtual_Normal_41,
72,946,train,virtual,Normal,Normal_410.xlsx,virtual_Normal_410,
72,947,train,virtual,Normal,Normal_411.xlsx,virtual_Normal_411,
72,948,train,virtual,Normal,Normal_412.xlsx,virtual_Normal_412,
72,949,train,virtual,Normal,Normal_413.xlsx,virtual_Normal_413,
72,950,train,virtual,Normal,Normal_414.xlsx,virtual_Normal_414,
72,951,train,virtual,Normal,Normal_415.xlsx,virtual_Normal_415,
72,952,val,virtual,Normal,Normal_416.xlsx,virtual_Normal_416,
72,953,train,virtual,Normal,Normal_417.xlsx,virtual_Normal_417,
72,954,train,virtual,Normal,Normal_418.xlsx,virtual_Normal_418,
72,955,train,virtual,Normal,Normal_419.xlsx,virtual_Normal_419,
72,956,train,virtual,Normal,Normal_42.xlsx,virtual_Normal_42,
72,957,train,virtual,Normal,Normal_420.xlsx,virtual_Normal_420,
72,958,train,virtual,Normal,Normal_421.xlsx,virtual_Normal_421,
72,959,train,virtual,Normal,Normal_422.xlsx,virtual_Normal_422,
72,960,val,virtual,Normal,Normal_423.xlsx,virtual_Normal_423,
72,961,val,virtual,Normal,Normal_424.xlsx,virtual_Normal_424,
72,962,train,virtual,Normal,Normal_425.xlsx,virtual_Normal_425,
72,963,train,virtual,Normal,Normal_426.xlsx,virtual_Normal_426,
72,964,train,virtual,Normal,Normal_427.xlsx,virtual_Normal_427,
72,965,train,virtual,Normal,Normal_428.xlsx,virtual_Normal_428,
72,966,train,virtual,Normal,Normal_429.xlsx,virtual_Normal_429,
72,967,train,virtual,Normal,Normal_43.xlsx,virtual_Normal_43,
72,968,train,virtual,Normal,Normal_430.xlsx,virtual_Normal_430,
72,969,train,virtual,Normal,Normal_431.xlsx,virtual_Normal_431,
72,970,train,virtual,Normal,Normal_432.xlsx,virtual_Normal_432,
72,971,train,virtual,Normal,Normal_433.xlsx,virtual_Normal_433,
72,972,train,virtual,Normal,Normal_434.xlsx,virtual_Normal_434,
72,973,train,virtual,Normal,Normal_435.xlsx,virtual_Normal_435,
72,974,train,virtual,Normal,Normal_436.xlsx,virtual_Normal_436,
72,975,train,virtual,Normal,Normal_437.xlsx,virtual_Normal_437,
72,976,train,virtual,Normal,Normal_438.xlsx,virtual_Normal_438,
72,977,train,virtual,Normal,Normal_439.xlsx,virtual_Normal_439,
72,978,train,virtual,Normal,Normal_44.xlsx,virtual_Normal_44,
72,979,train,virtual,Normal,Normal_440.xlsx,virtual_Normal_440,
72,980,train,virtual,Normal,Normal_441.xlsx,virtual_Normal_441,
72,981,train,virtual,Normal,Normal_442.xlsx,virtual_Normal_442,
72,982,train,virtual,Normal,Normal_443.xlsx,virtual_Normal_443,
72,983,train,virtual,Normal,Normal_444.xlsx,virtual_Normal_444,
72,984,val,virtual,Normal,Normal_445.xlsx,virtual_Normal_445,
72,985,train,virtual,Normal,Normal_446.xlsx,virtual_Normal_446,
72,986,train,virtual,Normal,Normal_447.xlsx,virtual_Normal_447,
72,987,train,virtual,Normal,Normal_448.xlsx,virtual_Normal_448,
72,988,train,virtual,Normal,Normal_449.xlsx,virtual_Normal_449,
72,989,train,virtual,Normal,Normal_45.xlsx,virtual_Normal_45,
72,990,train,virtual,Normal,Normal_450.xlsx,virtual_Normal_450,
72,991,train,virtual,Normal,Normal_451.xlsx,virtual_Normal_451,
72,992,train,virtual,Normal,Normal_452.xlsx,virtual_Normal_452,
72,993,train,virtual,Normal,Normal_453.xlsx,virtual_Normal_453,
72,994,val,virtual,Normal,Normal_454.xlsx,virtual_Normal_454,
72,995,train,virtual,Normal,Normal_455.xlsx,virtual_Normal_455,
72,996,train,virtual,Normal,Normal_456.xlsx,virtual_Normal_456,
72,997,train,virtual,Normal,Normal_457.xlsx,virtual_Normal_457,
72,998,train,virtual,Normal,Normal_458.xlsx,virtual_Normal_458,
72,999,train,virtual,Normal,Normal_459.xlsx,virtual_Normal_459,
72,1000,train,virtual,Normal,Normal_46.xlsx,virtual_Normal_46,
72,1001,train,virtual,Normal,Normal_460.xlsx,virtual_Normal_460,
72,1002,train,virtual,Normal,Normal_461.xlsx,virtual_Normal_461,
72,1003,train,virtual,Normal,Normal_462.xlsx,virtual_Normal_462,
72,1004,train,virtual,Normal,Normal_463.xlsx,virtual_Normal_463,
72,1005,train,virtual,Normal,Normal_464.xlsx,virtual_Normal_464,
72,1006,train,virtual,Normal,Normal_465.xlsx,virtual_Normal_465,
72,1007,train,virtual,Normal,Normal_466.xlsx,virtual_Normal_466,
72,1008,train,virtual,Normal,Normal_467.xlsx,virtual_Normal_467,
72,1009,train,virtual,Normal,Normal_468.xlsx,virtual_Normal_468,
72,1010,train,virtual,Normal,Normal_469.xlsx,virtual_Normal_469,
72,1011,train,virtual,Normal,Normal_47.xlsx,virtual_Normal_47,
72,1012,val,virtual,Normal,Normal_470.xlsx,virtual_Normal_470,
72,1013,train,virtual,Normal,Normal_471.xlsx,virtual_Normal_471,
72,1014,train,virtual,Normal,Normal_472.xlsx,virtual_Normal_472,
72,1015,train,virtual,Normal,Normal_473.xlsx,virtual_Normal_473,
72,1016,train,virtual,Normal,Normal_474.xlsx,virtual_Normal_474,
72,1017,train,virtual,Normal,Normal_475.xlsx,virtual_Normal_475,
72,1018,val,virtual,Normal,Normal_476.xlsx,virtual_Normal_476,
72,1019,train,virtual,Normal,Normal_477.xlsx,virtual_Normal_477,
72,1020,train,virtual,Normal,Normal_478.xlsx,virtual_Normal_478,
72,1021,train,virtual,Normal,Normal_479.xlsx,virtual_Normal_479,
72,1022,train,virtual,Normal,Normal_48.xlsx,virtual_Normal_48,
72,1023,train,virtual,Normal,Normal_480.xlsx,virtual_Normal_480,
72,1024,val,virtual,Normal,Normal_481.xlsx,virtual_Normal_481,
72,1025,train,virtual,Normal,Normal_482.xlsx,virtual_Normal_482,
72,1026,train,virtual,Normal,Normal_483.xlsx,virtual_Normal_483,
72,1027,train,virtual,Normal,Normal_484.xlsx,virtual_Normal_484,
72,1028,train,virtual,Normal,Normal_485.xlsx,virtual_Normal_485,
72,1029,train,virtual,Normal,Normal_486.xlsx,virtual_Normal_486,
72,1030,train,virtual,Normal,Normal_487.xlsx,virtual_Normal_487,
72,1031,train,virtual,Normal,Normal_488.xlsx,virtual_Normal_488,
72,1032,train,virtual,Normal,Normal_489.xlsx,virtual_Normal_489,
72,1033,train,virtual,Normal,Normal_49.xlsx,virtual_Normal_49,
72,1034,train,virtual,Normal,Normal_490.xlsx,virtual_Normal_490,
72,1035,train,virtual,Normal,Normal_491.xlsx,virtual_Normal_491,
72,1036,val,virtual,Normal,Normal_492.xlsx,virtual_Normal_492,
72,1037,train,virtual,Normal,Normal_493.xlsx,virtual_Normal_493,
72,1038,train,virtual,Normal,Normal_494.xlsx,virtual_Normal_494,
72,1039,train,virtual,Normal,Normal_495.xlsx,virtual_Normal_495,
72,1040,train,virtual,Normal,Normal_496.xlsx,virtual_Normal_496,
72,1041,val,virtual,Normal,Normal_497.xlsx,virtual_Normal_497,
72,1042,train,virtual,Normal,Normal_498.xlsx,virtual_Normal_498,
72,1043,train,virtual,Normal,Normal_499.xlsx,virtual_Normal_499,
72,1044,train,virtual,Normal,Normal_5.xlsx,virtual_Normal_5,
72,1045,train,virtual,Normal,Normal_50.xlsx,virtual_Normal_50,
72,1046,train,virtual,Normal,Normal_500.xlsx,virtual_Normal_500,
72,1047,train,virtual,Normal,Normal_501.xlsx,virtual_Normal_501,
72,1048,train,virtual,Normal,Normal_502.xlsx,virtual_Normal_502,
72,1049,train,virtual,Normal,Normal_503.xlsx,virtual_Normal_503,
72,1050,train,virtual,Normal,Normal_504.xlsx,virtual_Normal_504,
72,1051,val,virtual,Normal,Normal_505.xlsx,virtual_Normal_505,
72,1052,train,virtual,Normal,Normal_506.xlsx,virtual_Normal_506,
72,1053,train,virtual,Normal,Normal_507.xlsx,virtual_Normal_507,
72,1054,val,virtual,Normal,Normal_508.xlsx,virtual_Normal_508,
72,1055,val,virtual,Normal,Normal_509.xlsx,virtual_Normal_509,
72,1056,val,virtual,Normal,Normal_51.xlsx,virtual_Normal_51,
72,1057,train,virtual,Normal,Normal_510.xlsx,virtual_Normal_510,
72,1058,train,virtual,Normal,Normal_511.xlsx,virtual_Normal_511,
72,1059,train,virtual,Normal,Normal_512.xlsx,virtual_Normal_512,
72,1060,train,virtual,Normal,Normal_513.xlsx,virtual_Normal_513,
72,1061,train,virtual,Normal,Normal_514.xlsx,virtual_Normal_514,
72,1062,train,virtual,Normal,Normal_515.xlsx,virtual_Normal_515,
72,1063,train,virtual,Normal,Normal_516.xlsx,virtual_Normal_516,
72,1064,val,virtual,Normal,Normal_517.xlsx,virtual_Normal_517,
72,1065,train,virtual,Normal,Normal_518.xlsx,virtual_Normal_518,
72,1066,train,virtual,Normal,Normal_519.xlsx,virtual_Normal_519,
72,1067,train,virtual,Normal,Normal_52.xlsx,virtual_Normal_52,
72,1068,train,virtual,Normal,Normal_520.xlsx,virtual_Normal_520,
72,1069,train,virtual,Normal,Normal_521.xlsx,virtual_Normal_521,
72,1070,train,virtual,Normal,Normal_522.xlsx,virtual_Normal_522,
72,1071,train,virtual,Normal,Normal_523.xlsx,virtual_Normal_523,
72,1072,val,virtual,Normal,Normal_524.xlsx,virtual_Normal_524,
72,1073,train,virtual,Normal,Normal_525.xlsx,virtual_Normal_525,
72,1074,train,virtual,Normal,Normal_526.xlsx,virtual_Normal_526,
72,1075,train,virtual,Normal,Normal_527.xlsx,virtual_Normal_527,
72,1076,train,virtual,Normal,Normal_528.xlsx,virtual_Normal_528,
72,1077,train,virtual,Normal,Normal_529.xlsx,virtual_Normal_529,
72,1078,train,virtual,Normal,Normal_53.xlsx,virtual_Normal_53,
72,1079,train,virtual,Normal,Normal_530.xlsx,virtual_Normal_530,
72,1080,train,virtual,Normal,Normal_531.xlsx,virtual_Normal_531,
72,1081,train,virtual,Normal,Normal_532.xlsx,virtual_Normal_532,
72,1082,train,virtual,Normal,Normal_533.xlsx,virtual_Normal_533,
72,1083,train,virtual,Normal,Normal_534.xlsx,virtual_Normal_534,
72,1084,train,virtual,Normal,Normal_535.xlsx,virtual_Normal_535,
72,1085,val,virtual,Normal,Normal_536.xlsx,virtual_Normal_536,
72,1086,train,virtual,Normal,Normal_537.xlsx,virtual_Normal_537,
72,1087,train,virtual,Normal,Normal_538.xlsx,virtual_Normal_538,
72,1088,train,virtual,Normal,Normal_539.xlsx,virtual_Normal_539,
72,1089,train,virtual,Normal,Normal_54.xlsx,virtual_Normal_54,
72,1090,val,virtual,Normal,Normal_540.xlsx,virtual_Normal_540,
72,1091,train,virtual,Normal,Normal_541.xlsx,virtual_Normal_541,
72,1092,train,virtual,Normal,Normal_542.xlsx,virtual_Normal_542,
72,1093,train,virtual,Normal,Normal_543.xlsx,virtual_Normal_543,
72,1094,train,virtual,Normal,Normal_544.xlsx,virtual_Normal_544,
72,1095,train,virtual,Normal,Normal_545.xlsx,virtual_Normal_545,
72,1096,train,virtual,Normal,Normal_546.xlsx,virtual_Normal_546,
72,1097,train,virtual,Normal,Normal_547.xlsx,virtual_Normal_547,
72,1098,train,virtual,Normal,Normal_548.xlsx,virtual_Normal_548,
72,1099,train,virtual,Normal,Normal_549.xlsx,virtual_Normal_549,
72,1100,train,virtual,Normal,Normal_55.xlsx,virtual_Normal_55,
72,1101,train,virtual,Normal,Normal_550.xlsx,virtual_Normal_550,
72,1102,train,virtual,Normal,Normal_551.xlsx,virtual_Normal_551,
72,1103,train,virtual,Normal,Normal_552.xlsx,virtual_Normal_552,
72,1104,train,virtual,Normal,Normal_553.xlsx,virtual_Normal_553,
72,1105,train,virtual,Normal,Normal_554.xlsx,virtual_Normal_554,
72,1106,train,virtual,Normal,Normal_555.xlsx,virtual_Normal_555,
72,1107,train,virtual,Normal,Normal_556.xlsx,virtual_Normal_556,
72,1108,val,virtual,Normal,Normal_557.xlsx,virtual_Normal_557,
72,1109,train,virtual,Normal,Normal_558.xlsx,virtual_Normal_558,
72,1110,train,virtual,Normal,Normal_559.xlsx,virtual_Normal_559,
72,1111,train,virtual,Normal,Normal_56.xlsx,virtual_Normal_56,
72,1112,train,virtual,Normal,Normal_560.xlsx,virtual_Normal_560,
72,1113,train,virtual,Normal,Normal_561.xlsx,virtual_Normal_561,
